order_id,user_id,order_date,revenue,category,city,order_status
ORD-001704,U1235,2025-02-27,80.6,Accessories,Atyrau,completed
ORD-001301,U1182,2024-05-12,131.81,Home,Karaganda,completed
ORD-000340,U1028,2025-08-08,170.69,Books,Shymkent,completed
ORD-001702,U1235,2024-03-26,226.95,Home,Atyrau,completed
ORD-001520,U1213,2024-03-24,106.76,Sports,Kostanay,completed
ORD-000326,U1026,2025-12-12,109.26,Home,Almaty,completed
ORD-000767,U1067,2025-10-09,106.87,Clothing,Almaty,completed
ORD-000342,U1028,2025-09-15,304.01,Electronics,Shymkent,completed
ORD-001088,U1105,2024-11-30,71.04,Home,Karaganda,completed
ORD-001421,U1198,2024-08-02,88.81,Accessories,Aktobe,completed
ORD-001975,U1316,2024-05-08,56.8,Home,Karaganda,completed
ORD-001804,U1251,2025-05-30,339.42,Electronics,Astana,completed
ORD-000743,U1064,2025-11-10,88.59,Home,Almaty,completed
ORD-001092,U1106,2024-10-23,114.72,Beauty,Shymkent,completed
ORD-002118,U1129,2025-02-20,0,Sports,Aktobe,cancelled
ORD-001799,U1250,2024-10-21,136.63,Beauty,Karaganda,completed
ORD-001087,U1105,2024-11-15,92.45,Clothing,Karaganda,completed
ORD-001153,U1114,2025-02-04,86.46,Clothing,Atyrau,completed
ORD-002126,U1293,2025-11-19,0,Clothing,Atyrau,cancelled
ORD-002100,U1333,,67.27,Home,Kostanay,completed
ORD-001231,U1148,2025-12-29,22.48,Books,Atyrau,completed
ORD-001077,U1104,2025-11-10,143.74,Home,Pavlodar,completed
ORD-000725,U1062,2025-10-26,53.44,Books,Atyrau,completed
ORD-001525,U1213,2025-03-14,66.82,Accessories,Kostanay,completed
ORD-001503,U1210,2025-04-11,82.45,Accessories,Shymkent,completed
ORD-001939,U1303,2024-08-28,30.2,Books,Karaganda,completed
ORD-000035,U1004,2025-07-14,356.27,Electronics,Pavlodar,completed
ORD-001590,U1221,2024-05-19,85.0,Accessories,Pavlodar,completed
ORD-000601,U1047,2025-01-25,287.59,Home,Atyrau,completed
ORD-001394,U1194,2024-04-14,344.96,Home,Pavlodar,completed
ORD-000291,U1023,2025-07-17,184.44,Home,Kostanay,completed
ORD-000400,U1032,2025-10-16,122.82,Clothing,Shymkent,completed
ORD-001047,U1101,2024-12-09,204.29,Home,Almaty,completed
ORD-000815,U1073,2025-02-11,74.08,Beauty,Aktobe,completed
ORD-001707,U1236,2024-08-05,110.69,Clothing,Atyrau,completed
ORD-001034,U1100,2024-08-27,127.76,Home,Pavlodar,completed
ORD-000170,U1014,2025-11-17,119.77,Books,Almaty,completed
ORD-001134,U1112,2025-05-01,59.38,Beauty,Pavlodar,completed
ORD-000894,U1083,2025-03-04,293.89,Home,Almaty,completed
ORD-000927,U1087,2024-11-24,27.62,Books,Aktobe,completed
ORD-000629,U1050,2025-04-18,88.16,Beauty,Kostanay,completed
ORD-000712,U1061,2024-10-25,106.95,Books,Karaganda,completed
ORD-002116,U1307,2025-05-13,0,Beauty,Almaty,cancelled
ORD-000606,U1048,2024-07-29,92.66,Accessories,Pavlodar,completed
ORD-001460,U1203,2025-01-12,258.17,Beauty,Astana,completed
ORD-001128,U1111,2025-07-26,113.62,Home,Shymkent,completed
ORD-001921,U1297,2024-03-09,10.05,Books,Pavlodar,completed
ORD-000228,U1018,2025-10-18,186.02,Sports,Karaganda,completed
ORD-000937,U1088,2024-11-24,328.57,Sports,Almaty,completed
ORD-000466,U1037,2025-07-06,118.22,Clothing,Kostanay,completed
ORD-000194,U1016,2025-10-02,51.59,Books,Almaty,completed
ORD-000259,U1020,2025-12-15,218.79,Home,Astana,completed
ORD-001113,U1109,2025-11-04,45.43,Books,Karaganda,completed
ORD-001814,U1253,2024-12-23,62.12,Accessories,Kostanay,completed
ORD-001403,U1196,2024-10-25,383.38,Sports,Shymkent,completed
ORD-000874,U1080,2025-10-26,40.42,Books,Shymkent,completed
ORD-001768,U1246,2025-03-07,72.96,Accessories,Astana,completed
ORD-001602,U1222,2025-04-16,102.1,Electronics,Aktobe,completed
ORD-000130,U1010,2025-12-19,305.81,Electronics,Kostanay,completed
ORD-002008,U1330,2024-04-21,39.84,Clothing,Almaty,completed
ORD-001064,U1103,2025-03-03,242.2,Electronics,Astana,completed
ORD-001564,U1218,2024-05-05,79.44,Books,Kostanay,completed
ORD-000702,U1060,2024-05-26,14.19,Books,Pavlodar,completed
ORD-001987,U1321,2024-07-20,162.88,Home,Astana,completed
ORD-001764,U1246,2024-07-20,109.51,Home,Astana,completed
ORD-001359,U1189,2025-05-18,282.74,Electronics,Aktobe,completed
ORD-000935,U1088,2024-07-07,310.91,Electronics,Almaty,completed
ORD-001125,U1111,2024-09-07,123.67,Sports,Shymkent,completed
ORD-001963,U1311,2024-01-09,42.93,Accessories,Karaganda,completed
ORD-000999,U1095,2025-04-04,106.89,Sports,Karaganda,completed
ORD-001653,U1229,2024-01-22,90.56,Books,Aktobe,completed
ORD-000699,U1059,2025-07-03,105.62,Clothing,Shymkent,completed
ORD-001906,U1289,2024-07-12,135.35,Electronics,Atyrau,completed
ORD-000382,U1031,2025-07-15,157.23,Books,Kostanay,completed
ORD-001690,U1233,2024-11-12,250.55,Home,Karaganda,completed
ORD-000691,U1058,2025-08-09,54.09,Books,Kostanay,completed
ORD-001054,U1102,2025-06-07,145.19,Electronics,Almaty,completed
ORD-001574,U1219,2024-11-19,150.53,Clothing,Aktobe,completed
ORD-000107,U1009,2025-09-22,70.98,Beauty,Almaty,completed
ORD-000573,U1044,2025-11-12,159.16,Sports,Karaganda,completed
ORD-001526,U1213,2025-05-02,40.21,Books,Kostanay,completed
ORD-000242,U1019,2025-12-20,70.11,Home,Shymkent,completed
ORD-001981,U1317,2024-08-27,170.21,Home,Astana,completed
ORD-001118,U1110,2025-04-21,151.09,Sports,Shymkent,completed
ORD-000539,U1042,2025-07-03,275.59,Home,Aktobe,completed
ORD-001273,U1172,2025-12-10,142.55,Home,Pavlodar,completed
ORD-000929,U1087,2025-03-13,74.59,Books,Aktobe,completed
ORD-000440,U1035,2025-09-08,131.59,Clothing,Astana,completed
ORD-000926,U1087,2024-09-19,30.56,Books,Aktobe,completed
ORD-000831,U1075,2024-10-13,105.53,Accessories,Shymkent,completed
ORD-001726,U1239,2025-03-14,160.01,Beauty,Atyrau,completed
ORD-001674,U1231,2024-08-03,179.54,Electronics,Pavlodar,completed
ORD-001288,U1180,2025-11-28,98.6,Accessories,Shymkent,completed
ORD-000385,U1031,2025-10-25,144.43,Accessories,Kostanay,completed
ORD-000705,U1060,2024-08-18,144.51,Accessories,Pavlodar,completed
ORD-000991,U1094,2024-07-28,44.1,Books,Almaty,completed
ORD-000985,U1093,2024-11-27,151.12,Beauty,Aktobe,completed
ORD-001172,U1118,2025-12-19,83.03,Beauty,Pavlodar,completed
ORD-002132,U1158,2025-03-11,-164.27,Accessories,Pavlodar,refunded
ORD-002024,U1337,2024-07-10,31.0,Beauty,Pavlodar,completed
ORD-000813,U1073,2024-11-04,46.04,Beauty,Aktobe,completed
ORD-000332,U1027,2025-09-22,234.18,Beauty,Karaganda,completed
ORD-000488,U1038,2025-10-15,150.25,Accessories,Almaty,completed
ORD-001628,U1226,2024-06-06,126.7,Clothing,Kostanay,completed
ORD-000070,U1006,2025-11-21,222.7,Electronics,Almaty,completed
ORD-001300,U1182,2024-03-29,136.47,Sports,Karaganda,completed
ORD-002078,U1357,2024-07-18,77.13,Electronics,Shymkent,completed
ORD-000030,U1003,2025-10-04,599.09,Electronics,Karaganda,completed
ORD-000374,U1030,2025-10-28,97.62,Beauty,Aktobe,completed
ORD-000406,U1033,2025-07-21,208.62,Electronics,Karaganda,completed
ORD-001627,U1226,2024-05-10,183.99,Sports,Kostanay,completed
ORD-000099,U1008,2025-12-26,549.08,Home,Pavlodar,completed
ORD-001295,U1181,2024-10-28,122.45,Clothing,Almaty,completed
ORD-000789,U1070,2024-07-05,136.22,Sports,Shymkent,completed
ORD-001910,U1291,2024-05-17,35.13,Beauty,Kostanay,completed
ORD-001532,U1214,2024-12-17,35.21,Accessories,Astana,completed
ORD-001810,U1253,2024-09-28,180.07,Sports,Kostanay,completed
ORD-001509,U1211,2025-01-18,181.85,Electronics,Pavlodar,completed
ORD-001187,U1127,2025-12-03,197.32,Beauty,Aktobe,completed
ORD-000298,U1023,2025-12-31,383.29,Accessories,Kostanay,completed
ORD-001355,U1189,2024-11-24,101.31,Home,Aktobe,completed
ORD-000768,U1068,2024-07-27,89.45,Accessories,Almaty,completed
ORD-000865,U1079,2024-08-18,326.6,Home,Almaty,completed
ORD-000672,U1055,2025-06-14,288.19,Sports,Aktobe,completed
ORD-000270,U1021,2025-09-26,135.14,Accessories,Astana,completed
ORD-001557,U1217,2025-01-28,137.96,Sports,Kostanay,completed
ORD-000547,U1042,2025-10-25,112.73,Clothing,Aktobe,completed
ORD-001183,U1125,2025-11-25,100.34,Sports,Almaty,completed
ORD-001059,U1103,2024-08-18,83.08,Electronics,Astana,completed
ORD-001065,U1103,2025-05-03,309.08,Electronics,Astana,completed
ORD-001210,U1138,2025-11-27,15.1,Books,Aktobe,completed
ORD-002055,U1349,2024-07-10,63.94,Sports,Karaganda,completed
ORD-000947,U1089,2024-08-02,91.0,Beauty,Karaganda,completed
ORD-001456,U1203,2024-04-17,205.43,Home,Astana,completed
ORD-000674,U1056,2024-05-13,134.3,Accessories,Kostanay,completed
ORD-000649,U1052,2025-12-12,118.89,Sports,Karaganda,completed
ORD-001749,U1243,2024-06-11,218.57,Clothing,Atyrau,completed
ORD-001496,U1209,2025-04-19,49.29,Books,Aktobe,completed
ORD-000379,U1030,2025-12-12,241.09,Sports,Aktobe,completed
ORD-000514,U1040,2025-07-07,109.97,Sports,Astana,completed
ORD-000464,U1036,2025-12-22,146.2,Beauty,Pavlodar,completed
ORD-000512,U1039,2025-12-18,238.61,Clothing,Atyrau,completed
ORD-000216,U1017,2025-12-24,28.2,Books,Kostanay,completed
ORD-001260,U1166,2025-12-08,81.19,Clothing,Aktobe,completed
ORD-000579,U1045,2025-08-10,99.42,Sports,Astana,completed
ORD-000828,U1074,2025-08-31,212.54,Home,Pavlodar,completed
ORD-001469,U1204,2025-01-21,187.57,Electronics,Astana,completed
ORD-000195,U1016,2025-10-15,203.87,Electronics,Almaty,completed
ORD-001523,U1213,2024-12-22,64.83,Accessories,Kostanay,completed
ORD-000169,U1014,2025-11-15,429.5,Electronics,Almaty,completed
ORD-001351,U1189,2024-02-16,247.23,Electronics,Aktobe,completed
ORD-002025,U1338,2024-03-13,67.11,Home,Astana,completed
ORD-000293,U1023,2025-08-21,289.55,Home,Kostanay,completed
ORD-001650,U1228,2024-07-11,185.09,Sports,Almaty,completed
ORD-000266,U1021,2025-08-24,78.34,Sports,Astana,completed
ORD-001055,U1102,2025-07-26,430.24,Electronics,Almaty,completed
ORD-000450,U1035,2025-12-05,65.66,Beauty,Astana,completed
ORD-000258,U1020,2025-12-13,484.66,Clothing,Astana,completed
ORD-000402,U1032,2025-12-05,93.59,Accessories,Shymkent,completed
ORD-001170,U1116,2025-12-28,72.63,Clothing,Karaganda,completed
ORD-001745,U1242,2025-01-26,445.3,Home,Astana,completed
ORD-001703,U1235,2024-09-26,31.95,Books,Atyrau,completed
ORD-001534,U1214,2025-01-25,180.74,Clothing,Astana,completed
ORD-001010,U1097,2024-07-03,40.66,Books,Pavlodar,completed
ORD-001907,U1289,2024-10-25,44.04,Books,Atyrau,completed
ORD-000198,U1016,2025-11-26,42.34,Books,Almaty,completed
ORD-001468,U1204,2024-11-11,85.8,Sports,Astana,completed
ORD-001369,U1191,2024-10-13,311.98,Electronics,Shymkent,completed
ORD-001257,U1164,2025-11-08,55.82,Home,Kostanay,completed
ORD-000749,U1065,2025-03-17,60.47,Books,Pavlodar,completed
ORD-001106,U1108,2025-05-30,76.28,Beauty,Kostanay,completed
ORD-001345,U1188,2024-02-16,110.31,Books,Pavlodar,completed
ORD-000662,U1054,2024-11-29,244.33,Electronics,Aktobe,completed
ORD-001863,U1269,2024-01-30,89.6,Home,Aktobe,completed
ORD-000527,U1041,2025-07-04,181.98,Clothing,Almaty,completed
ORD-000962,U1090,2025-03-27,101.06,Sports,Shymkent,completed
ORD-000976,U1092,2025-02-12,207.75,Home,Atyrau,completed
ORD-000638,U1051,2025-06-02,61.76,Beauty,Almaty,completed
ORD-000002,U1001,2025-07-27,86.12,Books,Astana,completed
ORD-001305,U1182,2025-05-09,67.2,Accessories,Karaganda,completed
ORD-001836,U1257,2024-04-12,47.39,Accessories,Almaty,completed
ORD-001236,U1150,2025-12-26,77.55,Beauty,Atyrau,completed
ORD-001755,U1244,2025-03-19,89.95,Books,Aktobe,completed
ORD-000276,U1022,2025-07-05,76.34,Accessories,Almaty,completed
ORD-000902,U1084,2025-03-23,131.55,Home,Astana,completed
ORD-001100,U1107,2025-07-10,119.38,Electronics,Kostanay,completed
ORD-001754,U1244,2025-03-09,125.52,Sports,Aktobe,completed
ORD-001914,U1293,2024-04-27,32.44,Accessories,Karaganda,completed
ORD-000952,U1089,2025-03-28,375.16,Home,Karaganda,completed
ORD-000975,U1092,2024-09-30,600.29,Electronics,Atyrau,completed
ORD-000231,U1018,2025-12-18,224.33,Accessories,Karaganda,completed
ORD-000136,U1011,2025-10-31,72.48,Accessories,Shymkent,completed
ORD-000860,U1078,2025-04-04,93.35,Clothing,Atyrau,completed
ORD-002101,U1292,,239.05,Electronics,Karaganda,completed
ORD-002019,U1335,2024-10-28,80.55,Electronics,Atyrau,completed
ORD-000715,U1061,2025-02-26,88.28,Sports,Karaganda,completed
ORD-000031,U1003,2025-11-03,129.39,Sports,Karaganda,completed
ORD-000206,U1017,2025-10-01,138.46,Sports,Kostanay,completed
ORD-000324,U1026,2025-11-24,118.75,Books,Almaty,completed
ORD-000348,U1028,2025-11-09,132.74,Home,Shymkent,completed
ORD-001076,U1104,2025-04-09,520.39,Clothing,Pavlodar,completed
ORD-001845,U1261,2024-09-14,38.13,Beauty,Shymkent,completed
ORD-001226,U1146,2025-11-06,66.77,Accessories,Aktobe,completed
ORD-001857,U1265,2024-03-12,79.68,Electronics,Astana,completed
ORD-000773,U1068,2025-06-25,304.34,Clothing,Almaty,completed
ORD-001105,U1108,2025-04-06,383.34,Sports,Kostanay,completed
ORD-000096,U1008,2025-11-20,75.31,Accessories,Pavlodar,completed
ORD-000835,U1075,2025-12-07,135.85,Home,Shymkent,completed
ORD-000296,U1023,2025-09-19,95.86,Beauty,Kostanay,completed
ORD-001786,U1249,2024-04-14,79.88,Sports,Kostanay,completed
ORD-001506,U1211,2024-06-29,171.63,Clothing,Pavlodar,completed
ORD-000071,U1006,2025-12-06,60.26,Books,Almaty,completed
ORD-000964,U1090,2025-05-13,86.01,Sports,Shymkent,completed
ORD-001816,U1253,2025-03-03,80.29,Home,Kostanay,completed
ORD-000680,U1057,2025-05-23,69.34,Home,Aktobe,completed
ORD-001951,U1306,2024-08-14,31.49,Books,Atyrau,completed
ORD-001605,U1223,2024-05-01,52.2,Books,Kostanay,completed
ORD-000059,U1005,2025-12-31,119.58,Sports,Atyrau,completed
ORD-002105,U1029,2025-08-17,,Sports,Karaganda,completed
ORD-001274,U1173,2025-12-04,107.56,Electronics,Kostanay,completed
ORD-000544,U1042,2025-09-16,177.71,Clothing,Aktobe,completed
ORD-001724,U1239,2024-06-29,134.11,Clothing,Atyrau,completed
ORD-000765,U1067,2025-02-12,111.9,Clothing,Almaty,completed
ORD-001281,U1175,2025-11-06,138.98,Home,Shymkent,completed
ORD-000827,U1074,2025-01-16,59.53,Beauty,Pavlodar,completed
ORD-000627,U1050,2025-01-20,49.1,Books,Kostanay,completed
ORD-000418,U1034,2025-07-02,360.75,Electronics,Almaty,completed
ORD-001019,U1098,2024-07-21,134.38,Home,Atyrau,completed
ORD-000062,U1006,2025-08-11,249.84,Electronics,Almaty,completed
ORD-000333,U1027,2025-10-28,84.12,Home,Karaganda,completed
ORD-001611,U1223,2025-05-15,78.28,Books,Kostanay,completed
ORD-000225,U1018,2025-10-11,74.79,Books,Karaganda,completed
ORD-001801,U1251,2024-01-18,306.71,Clothing,Astana,completed
ORD-000748,U1065,2025-02-08,37.22,Accessories,Pavlodar,completed
ORD-002076,U1357,2024-02-16,35.4,Home,Shymkent,completed
ORD-001370,U1191,2024-11-21,196.11,Home,Shymkent,completed
ORD-001880,U1276,2024-09-02,52.98,Accessories,Shymkent,completed
ORD-001658,U1229,2024-05-25,84.48,Books,Aktobe,completed
ORD-001520,U1213,2024-03-24,106.76,Sports,Kostanay,completed
ORD-000311,U1025,2025-10-01,229.35,Home,Karaganda,completed
ORD-001862,U1268,2024-03-21,21.96,Beauty,Atyrau,completed
ORD-000358,U1029,2025-09-28,134.14,Beauty,Aktobe,completed
ORD-000354,U1029,2025-08-23,88.7,Beauty,Aktobe,completed
ORD-000859,U1078,2025-03-16,117.56,Sports,Atyrau,completed
ORD-000323,U1026,2025-10-15,125.48,Beauty,Almaty,completed
ORD-001687,U1233,2024-04-19,236.37,Electronics,Karaganda,completed
ORD-000850,U1077,2025-05-10,122.75,Home,Atyrau,completed
ORD-001265,U1168,2025-12-26,198.32,Electronics,Shymkent,completed
ORD-000762,U1067,2024-10-17,239.28,Electronics,Almaty,completed
ORD-000601,U1047,2025-01-25,287.59,Home,Atyrau,completed
ORD-002050,U1346,2024-09-09,73.21,Accessories,Shymkent,completed
ORD-001946,U1305,2024-06-12,84.56,Electronics,Karaganda,completed
ORD-001775,U1247,2024-04-17,91.44,Books,Atyrau,completed
ORD-001922,U1297,2024-05-28,78.25,Sports,Pavlodar,completed
ORD-001644,U1227,2025-01-12,107.77,Clothing,Karaganda,completed
ORD-001222,U1144,2025-12-14,1397.64,Electronics,Pavlodar,completed
ORD-000126,U1010,2025-10-27,114.3,Beauty,Kostanay,completed
ORD-002124,U1056,2024-08-25,0,Clothing,Aktobe,cancelled
ORD-001562,U1218,2024-03-27,218.91,Home,Kostanay,completed
ORD-000963,U1090,2025-05-04,163.62,Sports,Shymkent,completed
ORD-001424,U1198,2024-12-01,77.89,Beauty,Aktobe,completed
ORD-000288,U1023,2025-07-10,331.67,Beauty,Kostanay,completed
ORD-000319,U1026,2025-07-12,202.16,Sports,Almaty,completed
ORD-001063,U1103,2025-02-21,75.81,Accessories,Astana,completed
ORD-000263,U1021,2025-08-09,217.28,Sports,Astana,completed
ORD-000019,U1002,2025-12-10,106.25,Sports,Shymkent,completed
ORD-001157,U1114,2025-05-01,39.13,Accessories,Atyrau,completed
ORD-000364,U1029,2025-12-28,56.55,Clothing,Aktobe,completed
ORD-000510,U1039,2025-11-26,138.2,Sports,Atyrau,completed
ORD-001736,U1241,2025-02-04,130.58,Beauty,Atyrau,completed
ORD-000289,U1023,2025-07-11,33.6,Beauty,Kostanay,completed
ORD-000093,U1008,2025-10-17,185.83,Electronics,Pavlodar,completed
ORD-000663,U1054,2025-02-27,96.29,Beauty,Aktobe,completed
ORD-001838,U1258,2024-05-03,48.7,Home,Almaty,completed
ORD-001326,U1185,2024-07-21,206.29,Clothing,Pavlodar,completed
ORD-001495,U1209,2025-04-09,55.89,Books,Aktobe,completed
ORD-000563,U1044,2025-07-16,247.21,Clothing,Karaganda,completed
ORD-000033,U1003,2025-11-16,143.86,Home,Karaganda,completed
ORD-000966,U1090,2025-07-12,25.37,Books,Shymkent,completed
ORD-001794,U1249,2025-03-09,238.3,Home,Kostanay,completed
ORD-002028,U1339,2024-08-29,112.62,Sports,Atyrau,completed
ORD-001660,U1229,2025-03-01,219.91,Beauty,Aktobe,completed
ORD-002117,U1058,2025-03-29,-221.01,Clothing,Kostanay,refunded
ORD-001333,U1186,2024-08-07,57.7,Accessories,Astana,completed
ORD-000173,U1014,2025-11-28,153.83,Beauty,Almaty,completed
ORD-001437,U1200,2024-12-14,83.5,Beauty,Karaganda,completed
ORD-000470,U1037,2025-07-30,83.29,Clothing,Kostanay,completed
ORD-000616,U1049,2025-02-12,217.97,Home,Kostanay,completed
ORD-001336,U1187,2024-02-03,205.09,Electronics,Astana,completed
ORD-001737,U1241,2025-02-06,135.23,Electronics,Atyrau,completed
ORD-000890,U1083,2024-05-17,111.2,Electronics,Almaty,completed
ORD-000134,U1011,2025-09-03,126.84,Home,Shymkent,completed
ORD-001714,U1237,2024-10-31,90.06,Accessories,Aktobe,completed
ORD-000635,U1051,2025-01-21,88.74,Home,Almaty,completed
ORD-000739,U1064,2025-03-02,107.66,Sports,Almaty,completed
ORD-002005,U1328,2024-06-23,94.3,Home,Atyrau,completed
ORD-000205,U1017,2025-09-30,95.31,Clothing,Kostanay,completed
ORD-001757,U1244,2025-05-14,120.55,Books,Aktobe,completed
ORD-001193,U1130,2025-11-07,110.84,Beauty,Atyrau,completed
ORD-000861,U1078,2025-05-16,414.46,Electronics,Atyrau,completed
ORD-001646,U1228,2024-03-12,212.92,Electronics,Almaty,completed
ORD-000779,U1069,2024-12-21,54.4,Accessories,Almaty,completed
ORD-000015,U1002,2025-09-07,142.97,Sports,Shymkent,completed
ORD-000034,U1003,2025-12-01,176.45,Sports,Karaganda,completed
ORD-000936,U1088,2024-10-29,182.61,Home,Almaty,completed
ORD-002093,,2025-11-26,70.98,Accessories,Atyrau,completed
ORD-001042,U1100,2025-12-13,57.98,Beauty,Pavlodar,completed
ORD-000523,U1040,2025-12-03,216.79,Accessories,Astana,completed
ORD-000979,U1092,2025-10-30,76.76,Sports,Atyrau,completed
ORD-000737,U1064,2024-12-12,158.55,Sports,Almaty,completed
ORD-001039,U1100,2025-01-26,83.91,Books,Pavlodar,completed
ORD-001638,U1227,2024-04-28,187.26,Accessories,Karaganda,completed
ORD-000186,U1016,2025-07-09,146.59,Beauty,Almaty,completed
ORD-000431,U1034,2025-11-07,87.59,Books,Almaty,completed
ORD-000392,U1032,2025-07-09,35.67,Books,Shymkent,completed
ORD-000851,U1077,2025-06-27,61.9,Home,Atyrau,completed
ORD-002060,U1351,2024-08-23,39.44,Sports,Astana,completed
ORD-001536,U1215,2024-05-06,123.37,Beauty,Almaty,completed
ORD-000734,U1064,2024-09-17,119.75,Sports,Almaty,completed
ORD-001239,U1152,2025-11-17,43.79,Books,Kostanay,completed
ORD-001517,U1212,2025-03-15,465.95,Home,Karaganda,completed
ORD-001002,U1095,2025-08-08,141.46,Home,Karaganda,completed
ORD-002074,U1356,2024-10-19,26.56,Books,Shymkent,completed
ORD-000430,U1034,2025-10-25,334.63,Electronics,Almaty,completed
ORD-001550,U1216,2024-11-07,42.07,Books,Atyrau,completed
ORD-000334,U1027,2025-11-05,57.29,Beauty,Karaganda,completed
ORD-000250,U1020,2025-08-19,223.89,Electronics,Astana,completed
ORD-001058,U1103,2024-06-10,328.43,Electronics,Astana,completed
ORD-002087,U1360,2024-03-15,84.68,Clothing,Kostanay,completed
ORD-001185,U1127,2025-12-02,69.02,Beauty,Aktobe,completed
ORD-001871,U1272,2024-10-09,103.31,Home,Pavlodar,completed
ORD-001038,U1100,2024-12-30,79.43,Sports,Pavlodar,completed
ORD-000359,U1029,2025-10-31,128.32,Electronics,Aktobe,completed
ORD-000191,U1016,2025-08-21,92.0,Books,Almaty,completed
ORD-000256,U1020,2025-11-08,197.88,Sports,Astana,completed
ORD-001669,U1230,2025-04-02,140.14,Electronics,Almaty,completed
ORD-001209,U1138,2025-11-21,34.11,Accessories,Aktobe,completed
ORD-001944,U1305,2024-02-29,57.41,Books,Karaganda,completed
ORD-001579,U1220,2024-01-10,578.53,Electronics,Kostanay,completed
ORD-000422,U1034,2025-07-18,55.77,Accessories,Almaty,completed
ORD-000407,U1033,2025-07-24,40.41,Books,Karaganda,completed
ORD-000818,U1073,2025-09-02,249.33,Clothing,Aktobe,completed
ORD-000899,U1084,2024-06-12,206.24,Electronics,Astana,completed
ORD-000916,U1086,2024-10-22,354.31,Electronics,Aktobe,completed
ORD-000101,U1009,2025-07-13,176.16,Accessories,Almaty,completed
ORD-000780,U1069,2025-01-16,51.45,Books,Almaty,completed
ORD-001973,U1315,2024-08-02,118.61,Home,Kostanay,completed
ORD-001516,U1212,2025-01-19,97.89,Clothing,Karaganda,completed
ORD-001750,U1243,2024-07-16,83.86,Beauty,Atyrau,completed
ORD-001524,U1213,2025-01-29,188.4,Home,Kostanay,completed
ORD-002001,U1326,2024-07-06,57.45,Sports,Atyrau,completed
ORD-000910,U1085,2025-06-28,136.14,Sports,Astana,completed
ORD-000053,U1005,2025-09-19,183.27,Clothing,Atyrau,completed
ORD-000769,U1068,2024-09-24,59.51,Sports,Almaty,completed
ORD-001942,U1304,2024-09-04,56.42,Sports,Karaganda,completed
ORD-001709,U1236,2025-04-10,98.05,Home,Atyrau,completed
ORD-000253,U1020,2025-09-04,169.57,Clothing,Astana,completed
ORD-000901,U1084,2025-03-09,174.93,Sports,Astana,completed
ORD-001988,U1321,2024-10-13,42.75,Accessories,Astana,completed
ORD-001841,U1259,2024-07-19,125.15,Electronics,Kostanay,completed
ORD-001798,U1250,2024-10-21,55.81,Books,Karaganda,completed
ORD-000282,U1022,2025-10-23,174.84,Sports,Almaty,completed
ORD-000056,U1005,2025-12-13,236.84,Electronics,Atyrau,completed
ORD-000728,U1063,2024-06-08,68.88,Beauty,Pavlodar,completed
ORD-001582,U1220,2024-05-26,70.8,Beauty,Kostanay,completed
ORD-000445,U1035,2025-10-20,98.91,Beauty,Astana,completed
ORD-001884,U1279,2024-09-12,25.04,Accessories,Astana,completed
ORD-001918,U1295,2024-01-18,97.24,Electronics,Astana,completed
ORD-000478,U1037,2025-11-19,221.01,Home,Kostanay,completed
ORD-000556,U1043,2025-08-25,143.63,Accessories,Astana,completed
ORD-000869,U1079,2025-11-01,100.47,Beauty,Almaty,completed
ORD-000335,U1027,2025-11-05,216.78,Beauty,Karaganda,completed
ORD-000621,U1049,2025-09-16,82.06,Clothing,Kostanay,completed
ORD-000414,U1033,2025-12-02,62.33,Accessories,Karaganda,completed
ORD-000428,U1034,2025-10-04,146.84,Accessories,Almaty,completed
ORD-001348,U1188,2025-02-08,88.94,Sports,Pavlodar,completed
ORD-000472,U1037,2025-08-14,144.09,Beauty,Kostanay,completed
ORD-001902,U1287,2024-02-09,46.59,Home,Karaganda,completed
ORD-000646,U1052,2025-07-14,131.35,Clothing,Karaganda,completed
ORD-001783,U1248,2024-10-30,152.83,Beauty,Aktobe,completed
ORD-000671,U1055,2025-05-17,101.39,Clothing,Aktobe,completed
ORD-000142,U1012,2025-08-20,367.7,Home,Astana,completed
ORD-001956,U1308,2024-05-24,46.97,Electronics,Almaty,completed
ORD-000714,U1061,2024-11-08,119.96,Sports,Karaganda,completed
ORD-001107,U1108,2025-10-26,49.41,Books,Kostanay,completed
ORD-000261,U1021,2025-07-20,38.95,Books,Astana,completed
ORD-001597,U1222,2024-02-06,140.91,Home,Aktobe,completed
ORD-000081,U1007,2025-11-19,71.7,Accessories,Atyrau,completed
ORD-001730,U1240,2024-08-16,15.17,Books,Pavlodar,completed
ORD-001935,U1300,2024-09-09,49.7,Books,Astana,completed
ORD-001233,U1149,2025-12-12,117.51,Clothing,Shymkent,completed
ORD-001093,U1106,2024-12-12,241.65,Sports,Shymkent,completed
ORD-000054,U1005,2025-10-10,111.93,Beauty,Atyrau,completed
ORD-000207,U1017,2025-10-03,62.34,Books,Kostanay,completed
ORD-000372,U1030,2025-09-23,128.15,Clothing,Aktobe,completed
ORD-000632,U1051,2024-05-27,30.85,Books,Almaty,completed
ORD-000423,U1034,2025-07-20,177.91,Home,Almaty,completed
ORD-001208,U1137,2025-12-30,70.33,Home,Kostanay,completed
ORD-001584,U1220,2024-09-22,86.26,Beauty,Kostanay,completed
ORD-000387,U1031,2025-10-27,137.07,Home,Kostanay,completed
ORD-000313,U1025,2025-10-28,82.88,Clothing,Karaganda,completed
